Date,Year,Month,Season,Region,Species,Count
2023/10/29,2023,10,Autumn,DE-SH,Alpenstrandläufer,1
2023/10/30,2023,10,Autumn,DE-SH,Austernfischer,100
2023/10/30,2023,10,Autumn,DE-SH,Alpenstrandläufer,0
2023/10/30,2023,10,Autumn,DE-SH,Ringelgans,10
2023/10/30,2023,10,Autumn,DE-SH,Weißwangengans,0
2023/10/31,2023,10,Autumn,DE-SH,Ringelgans,0
2023/10/31,2023,10,Autumn,DE-SH,Alpenstrandläufer,0
2023/10/31,2023,10,Autumn,DE-SH,Weißwangengans,145
2023/10/31,2023,10,Autumn,DE-SH,Austernfischer,300
2023/11/01,2023,11,Autumn,DE-SH,Alpenstrandläufer,0
2023/11/01,2023,11,Autumn,DE-SH,Austernfischer,3
2023/11/01,2023,11,Autumn,DE-SH,Ringelgans,0
2023/11/01,2023,11,Autumn,DE-SH,Knutt,0
2023/11/01,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/02,2023,11,Autumn,DE-SH,Weißwangengans,52
2023/11/02,2023,11,Autumn,DE-SH,Ringelgans,72
2023/11/02,2023,11,Autumn,DE-SH,Austernfischer,32
2023/11/02,2023,11,Autumn,DE-SH,Knutt,1
2023/11/02,2023,11,Autumn,DE-SH,Alpenstrandläufer,1
2023/11/03,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/03,2023,11,Autumn,DE-SH,Ringelgans,100
2023/11/03,2023,11,Autumn,DE-SH,Austernfischer,70
2023/11/03,2023,11,Autumn,DE-SH,Alpenstrandläufer,54
2023/11/04,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/04,2023,11,Autumn,DE-SH,Alpenstrandläufer,0
2023/11/04,2023,11,Autumn,DE-SH,Ringelgans,40
2023/11/04,2023,11,Autumn,DE-SH,Austernfischer,25
2023/11/04,2023,11,Autumn,DE-SH,Knutt,1
2023/11/05,2023,11,Autumn,DE-SH,Ringelgans,120
2023/11/05,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/05,2023,11,Autumn,DE-SH,Austernfischer,40
2023/11/05,2023,11,Autumn,DE-SH,Alpenstrandläufer,1200
2023/11/06,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/09,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/09,2023,11,Autumn,DE-SH,Alpenstrandläufer,200
2023/11/10,2023,11,Autumn,DE-SH,Weißwangengans,21
2023/11/11,2023,11,Autumn,DE-SH,Weißwangengans,112
2023/11/11,2023,11,Autumn,DE-SH,Alpenstrandläufer,26
2023/11/11,2023,11,Autumn,DE-SH,Ringelgans,21
2023/11/12,2023,11,Autumn,DE-SH,Weißwangengans,1500
2023/11/12,2023,11,Autumn,DE-SH,Alpenstrandläufer,30
2023/11/12,2023,11,Autumn,DE-SH,Ringelgans,25
2023/11/13,2023,11,Autumn,DE-SH,Weißwangengans,80
2023/11/15,2023,11,Autumn,DE-SH,Alpenstrandläufer,65
2023/11/15,2023,11,Autumn,DE-SH,Weißwangengans,6500
2023/11/16,2023,11,Autumn,DE-SH,Ringelgans,2
2023/11/16,2023,11,Autumn,DE-SH,Austernfischer,0
2023/11/17,2023,11,Autumn,DE-SH,Austernfischer,0
2023/11/18,2023,11,Autumn,DE-SH,Austernfischer,4
2023/11/18,2023,11,Autumn,DE-SH,Alpenstrandläufer,1
2023/11/20,2023,11,Autumn,DE-SH,Weißwangengans,600
2023/11/22,2023,11,Autumn,DE-SH,Weißwangengans,7000
2023/11/22,2023,11,Autumn,DE-SH,Austernfischer,3
2023/11/25,2023,11,Autumn,DE-SH,Weißwangengans,200
2023/11/25,2023,11,Autumn,DE-SH,Ringelgans,38
2023/11/25,2023,11,Autumn,DE-SH,Austernfischer,5
2023/11/25,2023,11,Autumn,DE-SH,Alpenstrandläufer,36
2023/11/26,2023,11,Autumn,DE-SH,Austernfischer,2
2023/11/26,2023,11,Autumn,DE-SH,Weißwangengans,500
2023/11/26,2023,11,Autumn,DE-SH,Alpenstrandläufer,1
2023/11/28,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/28,2023,11,Autumn,DE-SH,Austernfischer,1
2023/11/29,2023,11,Autumn,DE-SH,Weißwangengans,0
2023/11/29,2023,11,Autumn,DE-SH,Ringelgans,0
2023/11/29,2023,11,Autumn,DE-SH,Austernfischer,0
2023/11/29,2023,11,Autumn,DE-SH,Alpenstrandläufer,0
2023/11/30,2023,11,Autumn,DE-SH,Austernfischer,0
2023/11/30,2023,11,Autumn,DE-SH,Weißwangengans,100
2023/11/30,2023,11,Autumn,DE-SH,Alpenstrandläufer,2
2024/03/01,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/02,2024,3,Spring,DE-SH,Ringelgans,1
2024/03/02,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/02,2024,3,Spring,DE-SH,Weißwangengans,1000
2024/03/02,2024,3,Spring,DE-SH,Alpenstrandläufer,6
2024/03/03,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/03,2024,3,Spring,DE-SH,Weißwangengans,4
2024/03/04,2024,3,Spring,DE-SH,Weißwangengans,400
2024/03/04,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/05,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/05,2024,3,Spring,DE-SH,Weißwangengans,39
2024/03/05,2024,3,Spring,DE-SH,Alpenstrandläufer,108
2024/03/06,2024,3,Spring,DE-SH,Weißwangengans,400
2024/03/06,2024,3,Spring,DE-SH,Austernfischer,10
2024/03/06,2024,3,Spring,DE-SH,Alpenstrandläufer,176
2024/03/07,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/07,2024,3,Spring,DE-SH,Weißwangengans,5000
2024/03/07,2024,3,Spring,DE-SH,Alpenstrandläufer,8
2024/03/08,2024,3,Spring,DE-SH,Austernfischer,1
2024/03/08,2024,3,Spring,DE-SH,Weißwangengans,250
2024/03/08,2024,3,Spring,DE-SH,Alpenstrandläufer,600
2024/03/09,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/09,2024,3,Spring,DE-SH,Knutt,1
2024/03/09,2024,3,Spring,DE-SH,Weißwangengans,800
2024/03/09,2024,3,Spring,DE-SH,Alpenstrandläufer,2
2024/03/10,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/10,2024,3,Spring,DE-SH,Weißwangengans,0
2024/03/10,2024,3,Spring,DE-SH,Alpenstrandläufer,25
2024/03/11,2024,3,Spring,DE-SH,Ringelgans,100
2024/03/11,2024,3,Spring,DE-SH,Alpenstrandläufer,7
2024/03/11,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/12,2024,3,Spring,DE-SH,Ringelgans,1
2024/03/12,2024,3,Spring,DE-SH,Weißwangengans,8
2024/03/12,2024,3,Spring,DE-SH,Alpenstrandläufer,15
2024/03/12,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/12,2024,3,Spring,DE-SH,Knutt,2
2024/03/13,2024,3,Spring,DE-SH,Austernfischer,1
2024/03/13,2024,3,Spring,DE-SH,Weißwangengans,3
2024/03/13,2024,3,Spring,DE-SH,Alpenstrandläufer,200
2024/03/14,2024,3,Spring,DE-SH,Austernfischer,1
2024/03/14,2024,3,Spring,DE-SH,Alpenstrandläufer,1
2024/03/14,2024,3,Spring,DE-SH,Weißwangengans,422
2024/03/15,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/15,2024,3,Spring,DE-SH,Weißwangengans,170
2024/03/16,2024,3,Spring,DE-SH,Weißwangengans,2
2024/03/16,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/17,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/17,2024,3,Spring,DE-SH,Weißwangengans,14300
2024/03/17,2024,3,Spring,DE-SH,Alpenstrandläufer,2
2024/03/18,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/19,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/19,2024,3,Spring,DE-SH,Weißwangengans,60
2024/03/20,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/21,2024,3,Spring,DE-SH,Austernfischer,5
2024/03/22,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/23,2024,3,Spring,DE-SH,Weißwangengans,30
2024/03/23,2024,3,Spring,DE-SH,Alpenstrandläufer,4
2024/03/23,2024,3,Spring,DE-SH,Austernfischer,3
2024/03/24,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/24,2024,3,Spring,DE-SH,Alpenstrandläufer,0
2024/03/25,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/25,2024,3,Spring,DE-SH,Weißwangengans,1000
2024/03/26,2024,3,Spring,DE-SH,Ringelgans,11
2024/03/26,2024,3,Spring,DE-SH,Weißwangengans,0
2024/03/26,2024,3,Spring,DE-SH,Austernfischer,0
2024/03/26,2024,3,Spring,DE-SH,Alpenstrandläufer,0
2024/03/27,2024,3,Spring,DE-SH,Ringelgans,1
2024/03/27,2024,3,Spring,DE-SH,Austernfischer,2
2024/03/27,2024,3,Spring,DE-SH,Weißwangengans,0
2024/03/27,2024,3,Spring,DE-SH,Alpenstrandläufer,0
2024/03/28,2024,3,Spring,DE-SH,Austernfischer,1
2024/03/28,2024,3,Spring,DE-SH,Ringelgans,0
2024/03/28,2024,3,Spring,DE-SH,Weißwangengans,0
2024/03/28,2024,3,Spring,DE-SH,Alpenstrandläufer,0
2024/03/29,2024,3,Spring,DE-SH,Weißwangengans,0
2024/03/29,2024,3,Spring,DE-SH,Austernfischer,0
2024/03/29,2024,3,Spring,DE-SH,Alpenstrandläufer,0
2024/03/29,2024,3,Spring,DE-SH,Ringelgans,0
2024/03/29,2024,3,Spring,DE-SH,Knutt,0
2024/03/30,2024,3,Spring,DE-SH,Austernfischer,4
2024/03/30,2024,3,Spring,DE-SH,Alpenstrandläufer,2500
2024/03/30,2024,3,Spring,DE-SH,Weißwangengans,14000
2024/03/30,2024,3,Spring,DE-SH,Ringelgans,350
2024/03/31,2024,3,Spring,DE-SH,Austernfischer,3
2024/03/31,2024,3,Spring,DE-SH,Weißwangengans,1
2024/03/31,2024,3,Spring,DE-SH,Alpenstrandläufer,2
2024/04/01,2024,4,Spring,DE-SH,Ringelgans,1600
2024/04/01,2024,4,Spring,DE-SH,Weißwangengans,350
2024/04/01,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/01,2024,4,Spring,DE-SH,Alpenstrandläufer,10
2024/04/02,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/02,2024,4,Spring,DE-SH,Ringelgans,0
2024/04/02,2024,4,Spring,DE-SH,Weißwangengans,500
2024/04/02,2024,4,Spring,DE-SH,Alpenstrandläufer,200
2024/04/03,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/03,2024,4,Spring,DE-SH,Ringelgans,0
2024/04/04,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/05,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/05,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/05,2024,4,Spring,DE-SH,Alpenstrandläufer,0
2024/04/06,2024,4,Spring,DE-SH,Austernfischer,6
2024/04/06,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/06,2024,4,Spring,DE-SH,Alpenstrandläufer,1
2024/04/06,2024,4,Spring,DE-SH,Ringelgans,6
2024/04/07,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/07,2024,4,Spring,DE-SH,Weißwangengans,1000
2024/04/08,2024,4,Spring,DE-SH,Austernfischer,1
2024/04/11,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/11,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/12,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/12,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/13,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/13,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/13,2024,4,Spring,DE-SH,Ringelgans,780
2024/04/13,2024,4,Spring,DE-SH,Alpenstrandläufer,0
2024/04/14,2024,4,Spring,DE-SH,Austernfischer,1
2024/04/14,2024,4,Spring,DE-SH,Ringelgans,100
2024/04/14,2024,4,Spring,DE-SH,Knutt,100
2024/04/14,2024,4,Spring,DE-SH,Alpenstrandläufer,200
2024/04/14,2024,4,Spring,DE-SH,Weißwangengans,18
2024/04/15,2024,4,Spring,DE-SH,Weißwangengans,20
2024/04/16,2024,4,Spring,DE-SH,Knutt,50
2024/04/16,2024,4,Spring,DE-SH,Austernfischer,4
2024/04/16,2024,4,Spring,DE-SH,Alpenstrandläufer,1
2024/04/17,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/17,2024,4,Spring,DE-SH,Ringelgans,0
2024/04/17,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/17,2024,4,Spring,DE-SH,Knutt,0
2024/04/17,2024,4,Spring,DE-SH,Alpenstrandläufer,0
2024/04/18,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/18,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/19,2024,4,Spring,DE-SH,Ringelgans,2
2024/04/19,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/19,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/19,2024,4,Spring,DE-SH,Alpenstrandläufer,15
2024/04/20,2024,4,Spring,DE-SH,Ringelgans,2
2024/04/20,2024,4,Spring,DE-SH,Austernfischer,2
2024/04/20,2024,4,Spring,DE-SH,Weißwangengans,5000
2024/04/20,2024,4,Spring,DE-SH,Alpenstrandläufer,3
2024/04/21,2024,4,Spring,DE-SH,Ringelgans,30
2024/04/21,2024,4,Spring,DE-SH,Austernfischer,6
2024/04/21,2024,4,Spring,DE-SH,Alpenstrandläufer,1
2024/04/21,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/22,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/22,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/23,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/24,2024,4,Spring,DE-SH,Ringelgans,60
2024/04/24,2024,4,Spring,DE-SH,Weißwangengans,3000
2024/04/24,2024,4,Spring,DE-SH,Alpenstrandläufer,20
2024/04/24,2024,4,Spring,DE-SH,Austernfischer,8
2024/04/25,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/25,2024,4,Spring,DE-SH,Alpenstrandläufer,0
2024/04/25,2024,4,Spring,DE-SH,Ringelgans,0
2024/04/25,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/25,2024,4,Spring,DE-SH,Knutt,1
2024/04/26,2024,4,Spring,DE-SH,Austernfischer,4
2024/04/26,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/27,2024,4,Spring,DE-SH,Austernfischer,8
2024/04/27,2024,4,Spring,DE-SH,Ringelgans,50
2024/04/27,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/27,2024,4,Spring,DE-SH,Alpenstrandläufer,1
2024/04/28,2024,4,Spring,DE-SH,Ringelgans,0
2024/04/28,2024,4,Spring,DE-SH,Weißwangengans,5000
2024/04/28,2024,4,Spring,DE-SH,Austernfischer,1
2024/04/28,2024,4,Spring,DE-SH,Alpenstrandläufer,0
2024/04/29,2024,4,Spring,DE-SH,Ringelgans,25
2024/04/29,2024,4,Spring,DE-SH,Weißwangengans,50
2024/04/29,2024,4,Spring,DE-SH,Austernfischer,100
2024/04/30,2024,4,Spring,DE-SH,Ringelgans,5
2024/04/30,2024,4,Spring,DE-SH,Weißwangengans,0
2024/04/30,2024,4,Spring,DE-SH,Austernfischer,0
2024/04/30,2024,4,Spring,DE-SH,Alpenstrandläufer,200
2024/04/30,2024,4,Spring,DE-SH,Knutt,100
2024/05/01,2024,5,Spring,DE-SH,Weißwangengans,25
2024/05/01,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/01,2024,5,Spring,DE-SH,Alpenstrandläufer,100
2024/05/01,2024,5,Spring,DE-SH,Ringelgans,1
2024/05/02,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/02,2024,5,Spring,DE-SH,Ringelgans,3
2024/05/03,2024,5,Spring,DE-SH,Austernfischer,2
2024/05/03,2024,5,Spring,DE-SH,Weißwangengans,800
2024/05/04,2024,5,Spring,DE-SH,Austernfischer,5
2024/05/04,2024,5,Spring,DE-SH,Knutt,2
2024/05/04,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/04,2024,5,Spring,DE-SH,Ringelgans,12
2024/05/04,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/05,2024,5,Spring,DE-SH,Austernfischer,2
2024/05/05,2024,5,Spring,DE-SH,Knutt,2
2024/05/05,2024,5,Spring,DE-SH,Weißwangengans,1000
2024/05/06,2024,5,Spring,DE-SH,Austernfischer,4
2024/05/06,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/06,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/06,2024,5,Spring,DE-SH,Knutt,1
2024/05/06,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/07,2024,5,Spring,DE-SH,Austernfischer,8
2024/05/07,2024,5,Spring,DE-SH,Ringelgans,2
2024/05/08,2024,5,Spring,DE-SH,Austernfischer,2
2024/05/08,2024,5,Spring,DE-SH,Weißwangengans,600
2024/05/08,2024,5,Spring,DE-SH,Alpenstrandläufer,500
2024/05/08,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/09,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/09,2024,5,Spring,DE-SH,Knutt,2
2024/05/09,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/09,2024,5,Spring,DE-SH,Alpenstrandläufer,1
2024/05/09,2024,5,Spring,DE-SH,Ringelgans,20
2024/05/10,2024,5,Spring,DE-SH,Austernfischer,6
2024/05/10,2024,5,Spring,DE-SH,Weißwangengans,4
2024/05/10,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/10,2024,5,Spring,DE-SH,Knutt,0
2024/05/10,2024,5,Spring,DE-SH,Ringelgans,6
2024/05/11,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/11,2024,5,Spring,DE-SH,Austernfischer,10
2024/05/11,2024,5,Spring,DE-SH,Alpenstrandläufer,400
2024/05/11,2024,5,Spring,DE-SH,Knutt,0
2024/05/11,2024,5,Spring,DE-SH,Ringelgans,43
2024/05/12,2024,5,Spring,DE-SH,Weißwangengans,1
2024/05/12,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/12,2024,5,Spring,DE-SH,Ringelgans,75
2024/05/12,2024,5,Spring,DE-SH,Alpenstrandläufer,1
2024/05/13,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/13,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/13,2024,5,Spring,DE-SH,Weißwangengans,100
2024/05/13,2024,5,Spring,DE-SH,Alpenstrandläufer,2
2024/05/14,2024,5,Spring,DE-SH,Ringelgans,6
2024/05/14,2024,5,Spring,DE-SH,Weißwangengans,35000
2024/05/14,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/14,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/14,2024,5,Spring,DE-SH,Knutt,1
2024/05/15,2024,5,Spring,DE-SH,Austernfischer,5
2024/05/15,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/15,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/16,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/16,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/16,2024,5,Spring,DE-SH,Knutt,0
2024/05/16,2024,5,Spring,DE-SH,Weißwangengans,100
2024/05/17,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/17,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/17,2024,5,Spring,DE-SH,Alpenstrandläufer,1
2024/05/17,2024,5,Spring,DE-SH,Ringelgans,100
2024/05/17,2024,5,Spring,DE-SH,Knutt,0
2024/05/18,2024,5,Spring,DE-SH,Weißwangengans,40
2024/05/18,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/18,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/18,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/19,2024,5,Spring,DE-SH,Weißwangengans,300
2024/05/19,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/19,2024,5,Spring,DE-SH,Austernfischer,2
2024/05/19,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/19,2024,5,Spring,DE-SH,Knutt,0
2024/05/20,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/20,2024,5,Spring,DE-SH,Austernfischer,3
2024/05/20,2024,5,Spring,DE-SH,Weißwangengans,3
2024/05/20,2024,5,Spring,DE-SH,Alpenstrandläufer,3
2024/05/21,2024,5,Spring,DE-SH,Austernfischer,6
2024/05/21,2024,5,Spring,DE-SH,Weißwangengans,8
2024/05/21,2024,5,Spring,DE-SH,Knutt,1
2024/05/21,2024,5,Spring,DE-SH,Alpenstrandläufer,21
2024/05/22,2024,5,Spring,DE-SH,Ringelgans,15
2024/05/22,2024,5,Spring,DE-SH,Weißwangengans,1
2024/05/22,2024,5,Spring,DE-SH,Austernfischer,20
2024/05/22,2024,5,Spring,DE-SH,Alpenstrandläufer,20
2024/05/22,2024,5,Spring,DE-SH,Knutt,1
2024/05/23,2024,5,Spring,DE-SH,Ringelgans,9
2024/05/23,2024,5,Spring,DE-SH,Austernfischer,4
2024/05/23,2024,5,Spring,DE-SH,Alpenstrandläufer,500
2024/05/23,2024,5,Spring,DE-SH,Weißwangengans,16
2024/05/23,2024,5,Spring,DE-SH,Knutt,2
2024/05/24,2024,5,Spring,DE-SH,Ringelgans,20
2024/05/24,2024,5,Spring,DE-SH,Austernfischer,6
2024/05/24,2024,5,Spring,DE-SH,Weißwangengans,1
2024/05/25,2024,5,Spring,DE-SH,Austernfischer,0
2024/05/25,2024,5,Spring,DE-SH,Ringelgans,0
2024/05/25,2024,5,Spring,DE-SH,Weißwangengans,0
2024/05/25,2024,5,Spring,DE-SH,Alpenstrandläufer,0
2024/05/26,2024,5,Spring,DE-SH,Austernfischer,10
2024/05/26,2024,5,Spring,DE-SH,Weißwangengans,2
2024/05/27,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/27,2024,5,Spring,DE-SH,Weißwangengans,26
2024/05/28,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/29,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/29,2024,5,Spring,DE-SH,Knutt,2
2024/05/29,2024,5,Spring,DE-SH,Alpenstrandläufer,1
2024/05/29,2024,5,Spring,DE-SH,Ringelgans,21
2024/05/30,2024,5,Spring,DE-SH,Knutt,2
2024/05/30,2024,5,Spring,DE-SH,Austernfischer,1
2024/05/30,2024,5,Spring,DE-SH,Weißwangengans,3
2024/05/30,2024,5,Spring,DE-SH,Alpenstrandläufer,1
2024/05/31,2024,5,Spring,DE-SH,Weißwangengans,4
2024/05/31,2024,5,Spring,DE-SH,Austernfischer,17
2024/05/31,2024,5,Spring,DE-SH,Ringelgans,1
2024/09/01,2024,9,Autumn,DE-SH,Weißwangengans,70
2024/09/01,2024,9,Autumn,DE-SH,Austernfischer,65
2024/09/01,2024,9,Autumn,DE-SH,Knutt,30
2024/09/01,2024,9,Autumn,DE-SH,Alpenstrandläufer,45
2024/09/02,2024,9,Autumn,DE-SH,Knutt,1
2024/09/02,2024,9,Autumn,DE-SH,Alpenstrandläufer,6
2024/09/02,2024,9,Autumn,DE-SH,Austernfischer,3
2024/09/02,2024,9,Autumn,DE-SH,Weißwangengans,15
2024/09/03,2024,9,Autumn,DE-SH,Austernfischer,1
2024/09/03,2024,9,Autumn,DE-SH,Alpenstrandläufer,2
2024/09/03,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/04,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/04,2024,9,Autumn,DE-SH,Knutt,1
2024/09/04,2024,9,Autumn,DE-SH,Weißwangengans,4
2024/09/04,2024,9,Autumn,DE-SH,Austernfischer,10
2024/09/05,2024,9,Autumn,DE-SH,Austernfischer,5
2024/09/05,2024,9,Autumn,DE-SH,Knutt,1
2024/09/05,2024,9,Autumn,DE-SH,Weißwangengans,100
2024/09/05,2024,9,Autumn,DE-SH,Alpenstrandläufer,2
2024/09/06,2024,9,Autumn,DE-SH,Alpenstrandläufer,100
2024/09/06,2024,9,Autumn,DE-SH,Austernfischer,3
2024/09/06,2024,9,Autumn,DE-SH,Knutt,3
2024/09/07,2024,9,Autumn,DE-SH,Austernfischer,5
2024/09/07,2024,9,Autumn,DE-SH,Knutt,10
2024/09/07,2024,9,Autumn,DE-SH,Alpenstrandläufer,12
2024/09/07,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/08,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/08,2024,9,Autumn,DE-SH,Alpenstrandläufer,2
2024/09/09,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/09,2024,9,Autumn,DE-SH,Austernfischer,0
2024/09/09,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/09,2024,9,Autumn,DE-SH,Knutt,4
2024/09/10,2024,9,Autumn,DE-SH,Alpenstrandläufer,200
2024/09/10,2024,9,Autumn,DE-SH,Knutt,1
2024/09/10,2024,9,Autumn,DE-SH,Austernfischer,2
2024/09/11,2024,9,Autumn,DE-SH,Weißwangengans,15
2024/09/11,2024,9,Autumn,DE-SH,Alpenstrandläufer,5
2024/09/11,2024,9,Autumn,DE-SH,Austernfischer,30
2024/09/11,2024,9,Autumn,DE-SH,Knutt,5
2024/09/12,2024,9,Autumn,DE-SH,Alpenstrandläufer,1
2024/09/12,2024,9,Autumn,DE-SH,Austernfischer,50
2024/09/13,2024,9,Autumn,DE-SH,Austernfischer,7
2024/09/13,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/14,2024,9,Autumn,DE-SH,Austernfischer,5
2024/09/14,2024,9,Autumn,DE-SH,Alpenstrandläufer,3
2024/09/14,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/15,2024,9,Autumn,DE-SH,Austernfischer,1
2024/09/15,2024,9,Autumn,DE-SH,Knutt,2
2024/09/15,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/15,2024,9,Autumn,DE-SH,Weißwangengans,10
2024/09/15,2024,9,Autumn,DE-SH,Ringelgans,16
2024/09/16,2024,9,Autumn,DE-SH,Alpenstrandläufer,2
2024/09/16,2024,9,Autumn,DE-SH,Knutt,2
2024/09/16,2024,9,Autumn,DE-SH,Austernfischer,0
2024/09/17,2024,9,Autumn,DE-SH,Knutt,3
2024/09/17,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/17,2024,9,Autumn,DE-SH,Weißwangengans,30
2024/09/17,2024,9,Autumn,DE-SH,Austernfischer,3
2024/09/18,2024,9,Autumn,DE-SH,Austernfischer,3
2024/09/18,2024,9,Autumn,DE-SH,Ringelgans,3
2024/09/18,2024,9,Autumn,DE-SH,Alpenstrandläufer,1000
2024/09/18,2024,9,Autumn,DE-SH,Knutt,2
2024/09/19,2024,9,Autumn,DE-SH,Ringelgans,0
2024/09/19,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/19,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/20,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/20,2024,9,Autumn,DE-SH,Austernfischer,30
2024/09/21,2024,9,Autumn,DE-SH,Weißwangengans,300
2024/09/21,2024,9,Autumn,DE-SH,Austernfischer,600
2024/09/21,2024,9,Autumn,DE-SH,Alpenstrandläufer,1000
2024/09/22,2024,9,Autumn,DE-SH,Austernfischer,2
2024/09/22,2024,9,Autumn,DE-SH,Alpenstrandläufer,5000
2024/09/22,2024,9,Autumn,DE-SH,Weißwangengans,100
